Date,Timestamp,Account No,Balance,Amount,Third Party Account No,Third Party Name
10/03/2023,17:49,117273481,2279.395121,-17.97,,The Works
11/03/2023,9:30,117273481,2219.402621,-59.99,,Topshop
11/03/2023,10:02,117273481,2145.542621,-73.86,,Matalan
11/03/2023,11:24,117273481,2033.849221,-111.69,,Tesco
11/03/2023,11:33,117273481,2011.724221,-22.12,,Loosely Fitted
11/03/2023,11:52,117273481,1967.856721,-43.87,,Matalan
11/03/2023,12:18,117273481,1949.106721,-18.75,,Matalan
11/03/2023,12:36,117273481,1895.496721,-53.61,,Topshop
12/03/2023,9:22,117273481,1853.526721,-41.97,,Brilliant Brushes
12/03/2023,12:33,117273481,1825.536721,-27.99,,Reebok
13/03/2023,9:03,117273481,1819.886721,-5.65,,Coffee #1
13/03/2023,17:35,117273481,1813.896721,-5.99,,The Works
14/03/2023,9:19,117273481,1806.746721,-7.15,,Coffee #1
15/03/2023,17:09,117273481,1776.766721,-29.98,,Five Senses Art
15/03/2023,17:28,117273481,1748.806721,-27.96,,The Works
16/03/2023,9:21,117273481,1743.806721,-5,,Coffee #1
17/03/2023,9:19,117273481,1737.306721,-6.5,,Coffee #1
18/03/2023,6:48,117273481,1672.045683,-65.26,,Coop Local
20/03/2023,9:08,117273481,1666.845683,-5.2,,Coffee #1
20/03/2023,17:52,117273481,1650.865683,-15.98,,Brilliant Brushes
21/03/2023,9:22,117273481,1642.965683,-7.9,,Coffee #1
21/03/2023,17:51,117273481,1635.975683,-6.99,,The Works
21/03/2023,20:18,117273481,1554.260483,-81.72,,Sainsbury
21/03/2023,20:19,117273481,1530.087455,-24.17,,AMAZON
22/03/2023,9:49,117273481,1524.437455,-5.65,,Coffee #1
23/03/2023,9:18,117273481,1518.437455,-6,,Coffee #1
24/03/2023,9:22,117273481,1511.937455,-6.5,,Coffee #1
25/03/2023,9:15,117273481,1475.967455,-35.97,,Brilliant Brushes
25/03/2023,11:04,117273481,1460.987455,-14.98,,Blackwell's
27/03/2023,9:12,117273481,1455.287455,-5.7,,Coffee #1
28/03/2023,9:21,117273481,1448.487455,-6.8,,Coffee #1
28/03/2023,19:44,117273481,1331.181455,-117.31,,Sainsbury
29/03/2023,9:03,117273481,1325.431455,-5.75,,Coffee #1
29/03/2023,17:34,117273481,1309.451455,-15.98,,Five Senses Art
29/03/2023,17:46,117273481,1297.471455,-11.98,,The Works
30/03/2023,9:22,117273481,1291.321455,-6.15,,Coffee #1
31/03/2023,0:00,117273481,4667.321455,3376,,CPA
31/03/2023,9:19,117273481,4660.871455,-6.45,,Starbucks
01/04/2023,0:00,117273481,3763.871455,-897,,LBG
31/03/2023,23:59,117273481,3755.881455,-7.99,,Amazon
31/03/2023,23:59,117273481,3747.891455,-7.99,,Disney
01/04/2023,11:21,117273481,3663.931568,-83.96,,Matalan
02/04/2023,10:33,117273481,3657.941568,-5.99,,
03/04/2023,9:12,117273481,3652.241568,-5.7,,Coffee #1
03/04/2023,18:29,117273481,3640.751568,-11.49,,Hobby Lobby
04/04/2023,9:17,117273481,3635.101568,-5.65,,Starbucks
05/04/2023,9:24,117273481,3628.601568,-6.5,,Coffee #1
06/04/2023,9:03,117273481,3622.601568,-6,,Coffee #1
06/04/2023,17:54,117273481,3590.651568,-31.95,,The Works
07/04/2023,8:46,117273481,3490.848368,-99.8,,Sainsbury
07/04/2023,9:25,117273481,3483.948368,-6.9,,Coffee #1
08/04/2023,9:33,117273481,3481.958368,-1.99,,Brilliant Brushes
09/04/2023,4:39,117273481,3468.068153,-13.89,,Tesco
10/04/2023,9:19,117273481,3462.568153,-5.5,,Coffee #1
11/04/2023,9:21,117273481,3456.068153,-6.5,,Coffee #1
12/04/2023,9:07,117273481,3450.068153,-6,,Starbucks
13/04/2023,9:19,117273481,3444.468153,-5.6,,Coffee #1
14/04/2023,8:42,117273481,3410.317523,-34.15,,Fat Face
14/04/2023,9:20,117273481,3403.867523,-6.45,,Coffee #1
14/04/2023,17:44,117273481,3380.907523,-22.96,,The Works
14/04/2023,18:05,117273481,3374.165023,-6.74,,Matalan
14/04/2023,18:41,117273481,3330.680023,-43.48,,Topshop
14/04/2023,18:58,117273481,3309.695023,-20.98,,Fat Face
14/04/2023,19:28,117273481,3302.952523,-6.74,,Revella
14/04/2023,20:00,117273481,3251.975023,-50.98,,Loosely Fitted
15/04/2023,8:54,117273481,3191.646223,-60.33,,Sainsbury
15/04/2023,11:23,117273481,3170.666223,-20.98,,Brilliant Brushes
16/04/2023,11:39,117273481,3138.676223,-31.99,,Reebok
17/04/2023,9:19,117273481,3133.676223,-5,,Coffee #1
18/04/2023,9:01,117273481,3128.026223,-5.65,,Coffee #1
19/04/2023,9:21,117273481,3121.626223,-6.4,,Coffee #1
20/04/2023,9:02,117273481,3113.726223,-7.9,,Coffee #1
20/04/2023,17:19,117273481,3061.756223,-51.97,,Five Senses Art
20/04/2023,21:00,117273481,2964.347023,-97.41,,Sainsbury
21/04/2023,9:05,117273481,2958.547023,-5.8,,Starbucks
22/04/2023,9:24,117273481,2940.577023,-17.97,,The Works
24/04/2023,9:19,117273481,2935.277023,-5.3,,Coffee #1
25/04/2023,9:19,117273481,2928.127023,-7.15,,Coffee #1
26/04/2023,9:31,117273481,2922.927023,-5.2,,Starbucks
26/04/2023,17:49,117273481,2885.977023,-36.95,,The Works
26/04/2023,19:52,117273481,2829.868823,-56.11,,Tesco
27/04/2023,9:05,117273481,2822.068823,-7.8,,Coffee #1
27/04/2023,18:21,117273481,2792.078823,-29.99,,Hobby Lobby
28/04/2023,9:19,117273481,2787.078823,-5,,Coffee #1
29/04/2023,13:41,117273481,2698.234823,-88.84,,Sainsbury
29/04/2023,13:53,117273481,2696.734823,-1.5,,Brilliant Brushes
30/04/2023,0:00,117273481,6072.734823,3376,,CPA
30/04/2023,9:34,117273481,6009.359823,-63.38,,Topshop
30/04/2023,9:54,117273481,5979.734823,-29.62,,Matalan
30/04/2023,14:15,117273481,5960.234823,-19.5,,Topshop
30/04/2023,14:42,117273481,5925.749823,-34.48,,Matalan
30/04/2023,17:33,117273481,5861.632323,-64.12,,Topshop
30/04/2023,18:10,117273481,5839.507323,-22.12,,Matalan
30/04/2023,18:36,117273481,5806.522323,-32.98,,Loosely Fitted
01/05/2023,0:00,117273481,4909.522323,-897,,LBG
30/04/2023,23:59,117273481,4901.532323,-7.99,,Amazon
30/04/2023,23:59,117273481,4893.542323,-7.99,,Disney
01/05/2023,9:09,117273481,4887.842323,-5.7,,Coffee #1
01/05/2023,17:30,117273481,4824.842323,-63,,Sports Direct
02/05/2023,9:19,117273481,4819.342323,-5.5,,Coffee #1
03/05/2023,9:11,117273481,4813.692323,-5.65,,Coffee #1
03/05/2023,17:34,117273481,4778.742323,-34.95,,The Works
04/05/2023,9:18,117273481,4773.042323,-5.7,,Starbucks
05/05/2023,9:17,117273481,4767.242323,-5.8,,Starbucks
05/05/2023,19:51,117273481,4749.331723,-17.91,,Etsy
06/05/2023,9:47,117273481,4731.361723,-17.97,,Brilliant Brushes
08/05/2023,9:05,117273481,4725.661723,-5.7,,Coffee #1
09/05/2023,9:15,117273481,4657.419423,-68.24,,Sainsbury
09/05/2023,9:26,117273481,4652.019423,-5.4,,Coffee #1
10/05/2023,9:14,117273481,4646.719423,-5.3,,Coffee #1
11/05/2023,9:00,117273481,4641.319423,-5.4,,Coffee #1
11/05/2023,17:56,117273481,4618.349423,-22.97,,The Works
11/05/2023,18:30,117273481,4546.379423,-71.97,,Hobby Lobby
12/05/2023,9:06,117273481,4541.179423,-5.2,,Coffee #1
14/05/2023,14:50,117273481,4427.863423,-113.32,,Sainsbury
15/05/2023,9:19,117273481,4422.763423,-5.1,,Starbucks
16/05/2023,9:05,117273481,4416.613423,-6.15,,Coffee #1
17/05/2023,9:20,117273481,4410.813423,-5.8,,Coffee #1
18/05/2023,9:21,117273481,4405.763423,-5.05,,Coffee #1
18/05/2023,20:31,117273481,4344.612866,-61.15,,Lloyds Pharmacy
19/05/2023,9:10,117273481,4339.562866,-5.05,,Coffee #1
19/05/2023,17:50,117273481,4274.582866,-64.98,,Brilliant Brushes
21/05/2023,9:39,117273481,4255.612866,-18.97,,The Works
22/05/2023,9:10,117273481,4250.662866,-4.95,,Coffee #1
23/05/2023,9:21,117273481,4245.612866,-5.05,,Coffee #1
24/05/2023,9:19,117273481,4239.912866,-5.7,,Coffee #1
24/05/2023,18:23,117273481,4116.475566,-123.44,,Sainsbury
25/05/2023,9:20,117273481,4109.575566,-6.9,,Coffee #1
25/05/2023,18:50,117273481,4079.585566,-29.99,,Hobby Lobby
26/05/2023,9:22,117273481,4071.285566,-8.3,,Coffee #1
27/05/2023,10:00,117273481,4065.295566,-5.99,,The Works
28/05/2023,15:02,117273481,4058.305566,-6.99,,The Works
28/05/2023,15:39,117273481,3998.315566,-59.99,,Sports Direct
29/05/2023,9:19,117273481,3992.615566,-5.7,,Starbucks
30/05/2023,9:20,117273481,3985.815566,-6.8,,Coffee #1
31/05/2023,0:00,117273481,7361.815566,3376,,CPA
31/05/2023,9:04,117273481,7357.115566,-4.7,,Coffee #1
31/05/2023,18:35,117273481,7327.125566,-29.99,,Hobby Lobby
01/06/2023,0:00,117273481,6430.125566,-897,,LBG
31/05/2023,23:59,117273481,6422.135566,-7.99,,Amazon
31/05/2023,23:59,117273481,6414.145566,-7.99,,Disney
01/06/2023,9:02,117273481,6408.495566,-5.65,,Starbucks
02/06/2023,9:08,117273481,6402.045566,-6.45,,Coffee #1
02/06/2023,17:31,117273481,6373.085566,-28.96,,The Works
03/06/2023,13:39,117273481,6202.859566,-170.23,,Sainsbury
04/06/2023,12:29,117273481,6201.359566,-1.5,,Brilliant Brushes
05/06/2023,9:12,117273481,6196.209566,-5.15,,Coffee #1
06/06/2023,5:14,117273481,6194.445289,-1.76,,Matalan
06/06/2023,9:08,117273481,6186.945289,-7.5,,Starbucks
06/06/2023,18:38,117273481,6173.965289,-12.98,,Hobby Lobby
07/06/2023,9:07,117273481,6168.315289,-5.65,,Starbucks
08/06/2023,9:16,117273481,6161.815289,-6.5,,Starbucks
09/06/2023,9:22,117273481,6155.015289,-6.8,,Coffee #1
10/06/2023,11:19,117273481,6118.629289,-36.39,,Topshop
10/06/2023,11:49,117273481,5968.843289,-149.79,,Matalan
10/06/2023,12:24,117273481,5833.043289,-135.8,,Loosely Fitted
10/06/2023,12:49,117273481,5806.457289,-26.59,,Fat Face
10/06/2023,13:37,117273481,5778.471289,-27.99,,Topshop
10/06/2023,13:52,117273481,5765.185289,-13.29,,Matalan
10/06/2023,14:27,117273481,5667.899289,-97.29,,Loosely Fitted
11/06/2023,9:30,117273481,5650.919289,-16.98,,The Works
11/06/2023,9:42,117273481,5600.939289,-49.98,,Brilliant Brushes
12/06/2023,9:04,117273481,5595.139289,-5.8,,Coffee #1
13/06/2023,9:06,117273481,5588.239289,-6.9,,Coffee #1
14/06/2023,9:03,117273481,5583.189289,-5.05,,Coffee #1
14/06/2023,18:33,117273481,5553.199289,-29.99,,Hobby Lobby
15/06/2023,9:19,117273481,5547.799289,-5.4,,Coffee #1
16/06/2023,9:19,117273481,5541.999289,-5.8,,Coffee #1
17/06/2023,4:35,117273481,5535.084447,-6.91,,Tesco
17/06/2023,9:23,117273481,5530.094447,-4.99,,The Works
17/06/2023,9:43,117273481,5510.104447,-19.99,,Reebok
18/06/2023,11:08,117273481,5410.134447,-99.97,,Brilliant Brushes
18/06/2023,11:25,117273481,5389.164447,-20.97,,The Works
18/06/2023,13:51,117273481,5231.328447,-157.84,,Sainsbury
19/06/2023,9:17,117273481,5224.728447,-6.6,,Coffee #1
20/06/2023,9:21,117273481,5218.728447,-6,,Coffee #1
21/06/2023,9:22,117273481,5212.928447,-5.8,,Coffee #1
22/06/2023,9:18,117273481,5206.478447,-6.45,,Starbucks
23/06/2023,9:03,117273481,5200.978447,-5.5,,Coffee #1
23/06/2023,17:50,117273481,5180.998447,-19.98,,The Works
25/06/2023,9:31,117273481,5151.008447,-29.99,,Brilliant Brushes
25/06/2023,14:32,117273481,5119.048447,-31.96,,The Works
26/06/2023,9:23,117273481,5111.548447,-7.5,,Coffee #1
27/06/2023,9:23,117273481,5105.798447,-5.75,,Coffee #1
28/06/2023,9:07,117273481,5101.098447,-4.7,,Coffee #1
28/06/2023,17:38,117273481,5043.108447,-57.99,,Reebok
29/06/2023,9:23,117273481,5037.308447,-5.8,,Coffee #1
30/06/2023,0:00,117273481,8413.308447,3376,,CPA
01/07/2023,0:00,117273481,7516.308447,-897,,LBG
30/06/2023,23:59,117273481,7508.318447,-7.99,,Amazon
30/06/2023,23:59,117273481,7500.328447,-7.99,,Disney
01/07/2023,10:58,117273481,7450.338447,-49.99,,Brilliant Brushes
02/07/2023,9:10,117273481,7420.613044,-29.73,,Topshop
02/07/2023,13:21,117273481,7407.633044,-12.98,,The Works
03/07/2023,9:16,117273481,7400.833044,-6.8,,Starbucks
04/07/2023,9:20,117273481,7395.333044,-5.5,,Coffee #1
04/07/2023,19:30,117273481,7158.355044,-236.98,,Sainsbury
05/07/2023,9:08,117273481,7152.555044,-5.8,,Starbucks
05/07/2023,18:51,117273481,7136.065044,-16.49,,Hobby Lobby
06/07/2023,9:23,117273481,7129.715044,-6.35,,Coffee #1
07/07/2023,9:22,117273481,7123.365044,-6.35,,Coffee #1
08/07/2023,9:39,117273481,7083.415044,-39.95,,The Works
09/07/2023,10:26,117273481,7062.445044,-20.97,,Brilliant Brushes
10/07/2023,9:14,117273481,7056.745044,-5.7,,Coffee #1
11/07/2023,9:04,117273481,7050.995044,-5.75,,Coffee #1
12/07/2023,9:20,117273481,7044.645044,-6.35,,Starbucks
13/07/2023,9:20,117273481,7038.845044,-5.8,,Coffee #1
14/07/2023,9:17,117273481,7033.095044,-5.75,,Coffee #1
17/07/2023,9:23,117273481,7027.495044,-5.6,,Coffee #1
17/07/2023,18:50,117273481,7021.505044,-5.99,,Hobby Lobby
18/07/2023,9:20,117273481,7016.255044,-5.25,,Coffee #1
18/07/2023,19:07,117273481,6834.451044,-181.8,,Sainsbury
19/07/2023,9:23,117273481,6829.051044,-5.4,,Coffee #1
20/07/2023,6:33,117273481,6826.448881,-2.6,,Etsy
20/07/2023,9:04,117273481,6819.648881,-6.8,,Coffee #1
20/07/2023,17:35,117273481,6786.688881,-32.96,,The Works
21/07/2023,9:23,117273481,6781.988881,-4.7,,Coffee #1
23/07/2023,10:32,117273481,6607.008881,-174.98,,Reebok
23/07/2023,11:26,117273481,6589.201266,-17.81,,Coop Local
23/07/2023,16:59,117273481,6547.231266,-41.97,,Five Senses Art
24/07/2023,9:23,117273481,6539.731266,-7.5,,Coffee #1
25/07/2023,9:04,117273481,6534.031266,-5.7,,Coffee #1
26/07/2023,9:19,117273481,6528.231266,-5.8,,Starbucks
26/07/2023,18:00,117273481,6506.261266,-21.97,,The Works
27/07/2023,9:02,117273481,6501.261266,-5,,Coffee #1
28/07/2023,9:23,117273481,6493.361266,-7.9,,Coffee #1
31/07/2023,0:00,117273481,9869.361266,3376,,CPA
31/07/2023,9:11,117273481,9862.461266,-6.9,,Coffee #1
01/08/2023,0:00,117273481,8965.461266,-897,,LBG
31/07/2023,23:59,117273481,8957.471266,-7.99,,Amazon
31/07/2023,23:59,117273481,8949.481266,-7.99,,Disney
01/08/2023,9:20,117273481,8943.581266,-5.9,,Coffee #1
01/08/2023,18:41,117273481,8919.611266,-23.97,,Hobby Lobby
01/08/2023,20:51,117273481,8761.887266,-157.72,,Sainsbury
02/08/2023,9:20,117273481,8756.187266,-5.7,,Starbucks
03/08/2023,5:37,117273481,8751.254384,-4.93,,Boots
03/08/2023,9:15,117273481,8745.304384,-5.95,,Coffee #1
03/08/2023,17:36,117273481,8717.354384,-27.95,,The Works
04/08/2023,9:21,117273481,8711.854384,-5.5,,Coffee #1
04/08/2023,17:45,117273481,8710.354384,-1.5,,Brilliant Brushes
06/08/2023,9:32,117273481,8616.582384,-93.77,,Topshop
06/08/2023,10:05,117273481,8603.296384,-13.29,,Matalan
06/08/2023,10:22,117273481,8489.196384,-114.1,,Matalan
06/08/2023,10:40,117273481,8447.196384,-42,,Topshop
06/08/2023,11:07,117273481,8366.010384,-81.19,,Fat Face
06/08/2023,11:27,117273481,8320.524384,-45.49,,Revella
06/08/2023,11:51,117273481,8285.524384,-35,,Topshop
06/08/2023,12:21,117273481,8258.224384,-27.3,,Matalan
06/08/2023,12:38,117273481,8083.924384,-174.3,,Loosely Fitted
06/08/2023,13:39,117273481,8041.924384,-42,,Topshop
06/08/2023,14:15,117273481,7937.638384,-104.29,,Matalan
06/08/2023,16:21,117273481,7924.352384,-13.29,,Topshop
06/08/2023,16:54,117273481,7822.880384,-101.47,,Matalan
06/08/2023,17:09,117273481,7802.608384,-20.27,,Loosely Fitted
07/08/2023,5:16,117273481,7798.664657,-3.94,,Sainsbury Local
07/08/2023,9:19,117273481,7790.864657,-7.8,,Coffee #1
07/08/2023,18:23,117273481,7780.874657,-9.99,,Hobby Lobby
08/08/2023,9:14,117273481,7775.374657,-5.5,,Starbucks
09/08/2023,9:19,117273481,7769.724657,-5.65,,Starbucks
10/08/2023,9:12,117273481,7762.924657,-6.8,,Coffee #1
11/08/2023,9:20,117273481,7757.824657,-5.1,,Coffee #1
14/08/2023,8:51,117273481,7641.050657,-116.77,,Sainsbury
14/08/2023,9:03,117273481,7634.150657,-6.9,,Coffee #1
14/08/2023,17:24,117273481,7619.160657,-14.99,,Five Senses Art
15/08/2023,9:06,117273481,7613.560657,-5.6,,Starbucks
15/08/2023,17:29,117273481,7597.580657,-15.98,,The Works
16/08/2023,9:18,117273481,7592.180657,-5.4,,Starbucks
17/08/2023,9:19,117273481,7585.980657,-6.2,,Coffee #1
18/08/2023,9:19,117273481,7578.180657,-7.8,,Coffee #1
18/08/2023,18:43,117273481,7565.930657,-12.25,,JustEat
19/08/2023,4:24,117273481,7548.973325,-16.96,,Fat Face
19/08/2023,9:24,117273481,7485.973325,-63,,Topshop
19/08/2023,9:47,117273481,7367.673325,-118.3,,Matalan
19/08/2023,10:06,117273481,7282.301325,-85.37,,Loosely Fitted
19/08/2023,10:36,117273481,7230.529325,-51.77,,Fat Face
19/08/2023,11:03,117273481,7077.929325,-152.6,,Fat Face
19/08/2023,11:38,117273481,6930.929325,-147,,Topshop
19/08/2023,12:07,117273481,6775.543325,-155.39,,Matalan
19/08/2023,12:31,117273481,6693.657325,-81.89,,Loosely Fitted
19/08/2023,13:09,117273481,6631.357325,-62.3,,Revella
20/08/2023,10:00,117273481,6589.407325,-41.95,,The Works
20/08/2023,10:13,117273481,6582.417325,-6.99,,Brilliant Brushes
21/08/2023,9:20,117273481,6576.717325,-5.7,,Coffee #1
22/08/2023,9:01,117273481,6570.817325,-5.9,,Coffee #1
23/08/2023,8:04,117273481,6550.020636,-20.8,,Tesco
23/08/2023,9:02,117273481,6447.974636,-102.05,,Sainsbury
23/08/2023,9:14,117273481,6442.174636,-5.8,,Coffee #1
24/08/2023,9:02,117273481,6436.074636,-6.1,,Coffee #1
25/08/2023,9:20,117273481,6430.024636,-6.05,,Coffee #1
27/08/2023,12:48,117273481,6342.054636,-87.97,,Reebok
28/08/2023,9:09,117273481,6336.904636,-5.15,,Starbucks
28/08/2023,17:56,117273481,6320.924636,-15.98,,The Works
29/08/2023,9:23,117273481,6315.124636,-5.8,,Coffee #1
30/08/2023,7:52,117273481,6287.77705,-27.35,,Revella
30/08/2023,9:07,117273481,6121.20505,-166.57,,Sainsbury
30/08/2023,9:21,117273481,6115.20505,-6,,Coffee #1
31/08/2023,0:00,117273481,9491.20505,3376,,CPA
31/08/2023,9:23,117273481,9483.90505,-7.3,,Coffee #1
31/08/2023,18:22,117273481,9446.92505,-36.98,,Hobby Lobby
01/09/2023,0:00,117273481,8549.92505,-897,,LBG
31/08/2023,23:59,117273481,8541.93505,-7.99,,Amazon
31/08/2023,23:59,117273481,8533.94505,-7.99,,Disney
01/09/2023,9:08,117273481,8528.24505,-5.7,,Coffee #1
02/09/2023,9:56,117273481,8499.28505,-28.96,,The Works
04/09/2023,9:21,117273481,8493.63505,-5.65,,Coffee #1
05/09/2023,9:02,117273481,8486.33505,-7.3,,Starbucks
05/09/2023,18:12,117273481,8485.18836,-1.15,,Coop Local
06/09/2023,9:20,117273481,8479.18836,-6,,Coffee #1
06/09/2023,17:44,117273481,8339.21636,-139.97,,Fat Face
06/09/2023,18:02,117273481,8212.51636,-126.7,,Topshop
06/09/2023,18:25,117273481,8202.73036,-9.79,,Matalan
06/09/2023,18:48,117273481,8194.34436,-8.39,,Loosely Fitted
06/09/2023,19:14,117273481,8115.97236,-78.37,,Revella
07/09/2023,9:12,117273481,8109.47236,-6.5,,Coffee #1
07/09/2023,18:20,117273481,8049.49236,-59.98,,Hobby Lobby
08/09/2023,9:07,117273481,8043.44236,-6.05,,Coffee #1
11/09/2023,9:03,117273481,8037.14236,-6.3,,Coffee #1
11/09/2023,17:23,117273481,7985.16236,-51.98,,Five Senses Art
11/09/2023,17:38,117273481,7973.18236,-11.98,,The Works
12/09/2023,9:10,117273481,7968.08236,-5.1,,Coffee #1
13/09/2023,9:05,117273481,7961.88236,-6.2,,Coffee #1
13/09/2023,20:17,117273481,7948.930996,-12.95,,Amazon
14/09/2023,5:59,117273481,7939.04479,-9.89,,AMAZON
14/09/2023,9:18,117273481,7850.74679,-88.3,,Tesco
14/09/2023,9:22,117273481,7843.94679,-6.8,,Coffee #1
14/09/2023,17:42,117273481,7811.98679,-31.96,,The Works
15/09/2023,9:03,117273481,7806.03679,-5.95,,Coffee #1
16/09/2023,10:09,117273481,7789.54679,-16.49,,Five Senses Art
17/09/2023,1:31,117273481,7770.935614,-18.61,,Loosely Fitted
18/09/2023,9:10,117273481,7764.985614,-5.95,,Coffee #1
18/09/2023,17:53,117273481,7731.025614,-33.96,,The Works
19/09/2023,9:09,117273481,7725.625614,-5.4,,Coffee #1
